#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654 -102.124239586  -52.111083619   16.939171228
   -2.951193099   -3.141592654 -110.329382935  -33.519268967   19.349607757
   -2.760793544   -3.141592654 -114.774794482  -13.502179532   20.819138136
   -2.570393989   -3.141592654 -115.702750987    2.703747742   21.503876499
   -2.379994435   -3.141592654 -114.189283890   11.857481609   21.868906702
   -2.189594880   -3.141592654 -111.646173651   13.773168582   22.539445525
   -1.999195325   -3.141592654 -109.229623320   11.194295437   24.039337376
   -1.808795770   -3.141592654 -107.391806991    8.430071053   26.527126176
   -1.618396215   -3.141592654 -105.772907718    9.398327589   29.656196723
   -1.427996661   -3.141592654 -103.450534425   15.868234342   32.654428542
   -1.237597106   -3.141592654  -99.433501830   26.783216129   34.601767826
   -1.047197551   -3.141592654  -93.163820232   38.843712130   34.768627896
   -0.856797996   -3.141592654  -84.807730690   48.010458116   32.851205861
   -0.666398442   -3.141592654  -75.258527113   50.878211704   28.999546420
   -0.475998887   -3.141592654  -65.916293279   45.713741204   23.684279974
   -0.285599332   -3.141592654  -58.337476952   32.534070693   17.463591813
   -0.095199777   -3.141592654  -53.911500904   13.027398956   10.829996390
    0.095199777   -3.141592654  -53.553837226   -9.523606363    4.153987279
    0.285599332   -3.141592654  -57.410819421  -30.335822068   -2.234964139
    0.475998887   -3.141592654  -64.619410980  -43.807097030   -7.938244294
    0.666398442   -3.141592654  -73.295610751  -45.125229210  -12.442189866
    0.856797996   -3.141592654  -80.895422563  -32.629375383  -15.231255432
    1.047197551   -3.141592654  -85.004809368   -9.337799482  -16.001977790
    1.237597106   -3.141592654  -84.218545368   17.328264956  -14.869018298
    1.427996661   -3.141592654  -78.755468077   38.366381282  -12.361336605
    1.618396215   -3.141592654  -70.413787722   46.746937506   -9.198655986
    1.808795770   -3.141592654  -61.921408331   39.957138762   -5.973565068
    1.999195325   -3.141592654  -56.013685502   20.356225195   -2.932564416
    2.189594880   -3.141592654  -54.622549860   -6.369219524    0.009294152
    2.379994435   -3.141592654  -58.451400095  -33.336781036    3.092209790
    2.570393989   -3.141592654  -66.933035811  -54.336330627    6.479803809
    2.760793544   -3.141592654  -78.484384097  -65.084409120   10.121821332
    2.951193099   -3.141592654  -90.946249266  -63.910552302   13.741093419

   -3.141592654   -2.792526803  -94.448439447  -47.654779664   25.158584505
   -2.951193099   -2.792526803 -102.012714043  -31.274901506   27.341161630
   -2.760793544   -2.792526803 -106.229506538  -13.261797866   28.245645299
   -2.570393989   -2.792526803 -107.240196206    1.777512092   28.210630187
   -2.379994435   -2.792526803 -105.916803640   11.012695028   27.854192789
   -2.189594880   -2.792526803 -103.424662735   14.262985898   27.858570133
   -1.999195325   -2.792526803 -100.720762482   13.785933867   28.699358274
   -1.808795770   -2.792526803  -98.190829111   13.007808401   30.426223501
   -1.618396215   -2.792526803  -95.591232771   14.872469979   32.586987604
   -1.427996661   -2.792526803  -92.278921617   20.476311443   34.355512239
   -1.237597106   -2.792526803  -87.617021101   28.681734723   34.822455975
   -1.047197551   -2.792526803  -81.354852449   36.738414012   33.325922032
   -0.856797996   -2.792526803  -73.818384770   41.542278235   29.668603030
   -0.666398442   -2.792526803  -65.876325827   40.646323429   24.141637829
   -0.475998887   -2.792526803  -58.746641635   32.947288850   17.388627166
   -0.285599332   -2.792526803  -53.725371890   18.685214651   10.154194715
   -0.095199777   -2.792526803  -51.932273814   -0.571432554    3.103579451
    0.095199777   -2.792526803  -54.051818327  -21.776057282   -3.278856487
    0.285599332   -2.792526803  -60.042061103  -40.350760219   -8.646073774
    0.475998887   -2.792526803  -68.884626302  -50.836925000  -12.714097995
    0.666398442   -2.792526803  -78.570609920  -48.634162451  -15.219382793
    0.856797996   -2.792526803  -86.490410615  -32.486333681  -15.992991618
    1.047197551   -2.792526803  -90.259787100   -6.024150527  -15.072265155
    1.237597106   -2.792526803  -88.621152657   22.779386943  -12.792230102
    1.427996661   -2.792526803  -82.017559330   44.710335816   -9.693510873
    1.618396215   -2.792526803  -72.463734800   53.030660082   -6.307830643
    1.808795770   -2.792526803  -62.813221419   45.846832143   -2.932667479
    1.999195325   -2.792526803  -55.804025485   26.114437208    0.455080700
    2.189594880   -2.792526803  -53.288252585   -0.232887249    4.083600534
    2.379994435   -2.792526803  -55.883714186  -26.505846648    8.167960525
    2.570393989   -2.792526803  -63.005909094  -46.965697672   12.702353466
    2.760793544   -2.792526803  -73.148831257  -57.811810755   17.390039078
    2.951193099   -2.792526803  -84.305056345  -57.636863785   21.720277647

   -3.141592654   -2.443460953  -85.940728648  -42.881251596   22.840441920
   -2.951193099   -2.443460953  -92.807881261  -28.726950749   24.414414448
   -2.760793544   -2.443460953  -96.728522306  -12.601837546   24.914309202
