#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654 -102.457025624  -52.478515037   16.980592148
   -2.951193099   -3.141592654 -110.733314763  -33.896810297   19.399337172
   -2.760793544   -3.141592654 -115.250311210  -13.873462643   20.874897211
   -2.570393989   -3.141592654 -116.246785442    2.358750117   21.560818997
   -2.379994435   -3.141592654 -114.794972082   11.557382430   21.919626177
   -2.189594880   -3.141592654 -112.303766636   13.529136071   22.575906466
   -1.999195325   -3.141592654 -109.928010868   11.010266699   24.056445474
   -1.808795770   -3.141592654 -108.119132141    8.312040872   26.526081804
   -1.618396215   -3.141592654 -106.515027666    9.365578815   29.645518143
   -1.427996661   -3.141592654 -104.188167354   15.954401586   32.647553979
   -1.237597106   -3.141592654 -100.140634947   27.021307927   34.611976853
   -1.047197551   -3.141592654  -93.810167935   39.242008544   34.803835915
   -0.856797996   -3.141592654  -85.365310156   48.534859254   32.911368506
   -0.666398442   -3.141592654  -75.709809377   51.455522051   29.077981965
   -0.475998887   -3.141592654  -66.259601944   46.256174624   23.771936132
   -0.285599332   -3.141592654  -58.586615029   32.970965246   17.553597294
   -0.095199777   -3.141592654  -54.090207867   13.328183587   10.919713242
    0.095199777   -3.141592654  -53.687559047   -9.347940175    4.244114405
    0.285599332   -3.141592654  -57.519999906  -30.247373686   -2.143389777
    0.475998887   -3.141592654  -64.716473465  -43.762103286   -7.846568820
    0.666398442   -3.141592654  -73.385525744  -45.091517532  -12.354985896
    0.856797996   -3.141592654  -80.978538462  -32.591897063  -15.155230775
    1.047197551   -3.141592654  -85.080017751   -9.293947499  -15.943619706
    1.237597106   -3.141592654  -84.285043318   17.373609463  -14.832001621
    1.427996661   -3.141592654  -78.813755852   38.405222004  -12.345018576
    1.618396215   -3.141592654  -70.466143699   46.768215781   -9.198331278
    1.808795770   -3.141592654  -61.972537462   39.946170802   -5.982041228
    1.999195325   -3.141592654  -56.071348588   20.295997727   -2.942420949
    2.189594880   -3.141592654  -54.697578836   -6.493011234    0.003992031
    2.379994435   -3.141592654  -58.556599025  -33.529872110    3.095115363
    2.570393989   -3.141592654  -67.081269219  -54.593782098    6.492480503
    2.760793544   -3.141592654  -78.686756326  -65.392893525   10.144467062
    2.951193099   -3.141592654  -91.211042368  -64.255159587   13.773348577

   -3.141592654   -2.792526803  -94.756456255  -47.998390939   25.257623447
   -2.951193099   -2.792526803 -102.387741360  -31.633331029   27.456524985
   -2.760793544   -2.792526803 -106.673206682  -13.622332922   28.373643404
   -2.570393989   -2.792526803 -107.751506170    1.430693242   28.345621638
