#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654  -88.806296482  -53.191624190   16.019422173
   -2.951193099   -3.141592654  -97.231373801  -34.639231735   18.629675052
   -2.760793544   -3.141592654 -101.852213070  -14.130232976   20.360268464
   -2.570393989   -3.141592654 -102.828188172    2.866015561   21.282577107
   -2.379994435   -3.141592654 -101.213546182   12.726785505   21.791220023
   -2.189594880   -3.141592654  -98.468978507   14.947447653   22.472735322
   -1.999195325   -3.141592654  -95.842438512   12.145655645   23.840572458
   -1.808795770   -3.141592654  -93.880789411    8.735056818   26.060276794
   -1.618396215   -3.141592654  -92.283528360    8.873362292   28.802564302
   -1.427996661   -3.141592654  -90.138592131   14.564887278   31.328267176
   -1.237597106   -3.141592654  -86.430122887   24.896524833   32.776817730
   -1.047197551   -3.141592654  -80.560057860   36.576574231   32.507384648
   -0.856797996   -3.141592654  -72.657912061   45.549204372   30.325582075
   -0.666398442   -3.141592654  -63.578294277   48.463581066   26.479286969
   -0.475998887   -3.141592654  -54.662658736   43.737550491   21.486125516
   -0.285599332   -3.141592654  -47.376211268   31.547479734   15.868295559
   -0.095199777   -3.141592654  -42.998858393   13.601142960    9.992160205
    0.095199777   -3.141592654  -42.353955705   -7.040206726    4.043148000
    0.285599332   -3.141592654  -45.559006327  -26.012724470   -1.832849855
    0.475998887   -3.141592654  -51.812157447  -38.213599016   -7.352753344
    0.666398442   -3.141592654  -59.378509125  -39.236105530  -12.005979713
    0.856797996   -3.141592654  -65.922273902  -27.609255428  -15.166947008
    1.047197551   -3.141592654  -69.244644476   -6.224576041  -16.356883515
    1.237597106   -3.141592654  -68.099171656   17.954769356  -15.525395277
    1.427996661   -3.141592654  -62.751436191   36.619189439  -13.115254025
    1.618396215   -3.141592654  -54.910323172   43.428491308   -9.866101700
    1.808795770   -3.141592654  -47.106218616   36.266737184   -6.472411176
    1.999195325   -3.141592654  -41.845928692   17.401067694   -3.305147287
    2.189594880   -3.141592654  -40.895722941   -8.005859427   -0.362871505
    2.379994435   -3.141592654  -44.915317129  -33.769592719    2.584166530
    2.570393989   -3.141592654  -53.413789663  -54.198326230    5.760395347
