#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654  -94.847078207  -53.600383388   16.304760487
   -2.951193099   -3.141592654 -103.331284843  -34.886321641   18.868253357
   -2.760793544   -3.141592654 -107.997396898  -14.399999179   20.509275283
   -2.570393989   -3.141592654 -109.037693701    2.441872369   21.337780876
   -2.379994435   -3.141592654 -107.515973829   12.189172029   21.784265094
   -2.189594880   -3.141592654 -104.868008543   14.509755648   22.458956596
   -1.999195325   -3.141592654 -102.293242778   12.080909205   23.885809708
   -1.808795770   -3.141592654 -100.292036358    9.230262799   26.230555872
   -1.618396215   -3.141592654  -98.544620121    9.933803236   29.155126606
   -1.427996661   -3.141592654  -96.156149967   16.018956489   31.901922776
   -1.237597106   -3.141592654  -92.153336280   26.483068989   33.578080718
   -1.047197551   -3.141592654  -85.987052261   38.063944515   33.498505715
   -0.856797996   -3.141592654  -77.823391054   46.786282785   31.418387047
   -0.666398442   -3.141592654  -68.539273769   49.356141576   27.544797117
   -0.475998887   -3.141592654  -59.494475682   44.175161050   22.382288226
   -0.285599332   -3.141592654  -52.180822784   31.359772518   16.479439597
   -0.095199777   -3.141592654  -47.913737854   12.593291365   10.268132913
    0.095199777   -3.141592654  -47.548494614   -8.983930546    4.020040449
    0.285599332   -3.141592654  -51.209082603  -28.831961796   -2.040813823
    0.475998887   -3.141592654  -58.059919649  -41.610109532   -7.591314186
    0.666398442   -3.141592654  -66.287515313  -42.689202210  -12.136091098
    0.856797996   -3.141592654  -73.442108541  -30.464109683  -15.116465698
    1.047197551   -3.141592654  -77.199948087   -7.857117300  -16.145281735
    1.237597106   -3.141592654  -76.214792020   17.936201689  -15.248105173
    1.427996661   -3.141592654  -70.713685128   38.204536467  -12.893936124
    1.618396215   -3.141592654  -62.450277590   46.166706497   -9.789438571
    1.808795770   -3.141592654  -54.073854451   39.393193907   -6.557636146
    1.999195325   -3.141592654  -48.246196503   20.112086327   -3.496344488
    2.189594880   -3.141592654  -46.867240152   -6.274693780   -0.563230354
    2.379994435   -3.141592654  -50.665124603  -33.162533633    2.468692842
    2.570393989   -3.141592654  -59.136265684  -54.454868075    5.785309203
    2.760793544   -3.141592654  -70.760933822  -65.754090450    9.379400941
    2.951193099   -3.141592654  -83.405209073  -65.124921617   13.013761521

   -3.141592654   -2.792526803  -87.392245542  -48.673527070   24.277374151
   -2.951193099   -2.792526803  -95.142559770  -32.154292753   26.721849396
   -2.760793544   -2.792526803  -99.493978309  -13.757659229   27.869487023
