#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654  -53.459814517  -51.590880545   10.786612274
   -2.951193099   -3.141592654  -62.005509133  -37.087757087   13.323038735
   -2.760793544   -3.141592654  -67.279319098  -18.048928237   15.449762937
   -2.570393989   -3.141592654  -68.949836079   -0.176958810   17.086718455
   -2.379994435   -3.141592654  -67.739300175   11.603706587   18.394631879
   -2.189594880   -3.141592654  -65.048878694   15.368181398   19.702181857
   -1.999195325   -3.141592654  -62.284481300   12.968815309   21.299867506
   -1.808795770   -3.141592654  -60.218559515    8.874138440   23.202843238
   -1.618396215   -3.141592654  -58.712762261    7.733507239   25.044683780
   -1.427996661   -3.141592654  -56.921764302   12.012204083   26.191737341
   -1.237597106   -3.141592654  -53.838813718   20.916303453   26.037199623
   -1.047197551   -3.141592654  -48.875877467   31.037091793   24.301061003
   -0.856797996   -3.141592654  -42.194071917   38.299121183   21.170140041
   -0.666398442   -3.141592654  -34.645125221   39.757192740   17.179911591
   -0.475998887   -3.141592654  -27.448359679   34.670518444   12.944879613
   -0.285599332   -3.141592654  -21.772992436   24.106272757    8.862471655
   -0.095199777   -3.141592654  -18.469188456   10.184665621    5.000431433
    0.095199777   -3.141592654  -17.935715145   -4.531262065    1.179995089
    0.285599332   -3.141592654  -20.052108740  -17.130619361   -2.775955649
    0.475998887   -3.141592654  -24.114532414  -24.479952850   -6.798101176
    0.666398442   -3.141592654  -28.858487059  -23.964080440  -10.469897273
    0.856797996   -3.141592654  -32.684503949  -15.011137664  -13.153696018
    1.047197551   -3.141592654  -34.170392661   -0.010652746  -14.281026287
    1.237597106   -3.141592654  -32.615169316   15.987684657  -13.662318878
    1.427996661   -3.141592654  -28.372112858   27.404261639  -11.597677896
    1.618396215   -3.141592654  -22.716051859   30.468817301   -8.733329464
    1.808795770   -3.141592654  -17.353880277   24.437252772   -5.754653411
    1.999195325   -3.141592654  -13.876022924   11.114419650   -3.100570744
    2.189594880   -3.141592654  -13.394909484   -6.514697018   -0.861213239
    2.379994435   -3.141592654  -16.431745963  -25.313082227    1.147257719
    2.570393989   -3.141592654  -22.913716992  -42.176259428    3.202504071
    2.760793544   -3.141592654  -32.168459210  -53.903930374    5.507979771
    2.951193099   -3.141592654  -42.923734669  -57.547995438    8.088683229

   -3.141592654   -2.792526803  -48.378968675  -46.234879909   17.049061311
   -2.951193099   -2.792526803  -56.010344248  -32.944118498   19.870871373
   -2.760793544   -2.792526803  -60.639793836  -15.439078479   21.789045000
   -2.570393989   -2.792526803  -61.945751816    1.128574583   22.818085370
   -2.379994435   -2.792526803  -60.556427575   12.322163351   23.278505579
   -2.189594880   -2.792526803  -57.715041703   16.366632300   23.640751022
   -1.999195325   -2.792526803  -54.686901623   14.776851760   24.268575346
   -1.808795770   -2.792526803  -52.207467707   11.313379114   25.186866535
   -1.618396215   -2.792526803  -50.244718763    9.895923127   26.021893685
   -1.427996661   -2.792526803  -48.168090416   12.645717630   26.160586810
   -1.237597106   -2.792526803  -45.195200457   19.015963180   25.056911839
   -1.047197551   -2.792526803  -40.864210536   26.340154437   22.506276805
   -0.856797996   -2.792526803  -35.303520078   31.379740300   18.749176670
   -0.666398442   -2.792526803  -29.199542013   31.708333947   14.328838238
   -0.475998887   -2.792526803  -23.558091655   26.533813654    9.830272300
   -0.285599332   -2.792526803  -19.390671867   16.459198391    5.603444250
   -0.095199777   -2.792526803  -17.491792323    3.047240737    1.687799070
    0.095199777   -2.792526803  -18.288497736  -11.400922650   -2.089732592
    0.285599332   -2.792526803  -21.696701354  -23.800506894   -5.865567123
    0.475998887   -2.792526803  -26.982238899  -30.536143752   -9.526365432
    0.666398442   -2.792526803  -32.755834805  -28.552944808  -12.647184951
    0.856797996   -2.792526803  -37.242571603  -17.215881941  -14.649627759
    1.047197551   -2.792526803  -38.880996807    0.623577543  -15.078507966
    1.237597106   -2.792526803  -36.952805512   19.168652062  -13.867229590
    1.427996661   -2.792526803  -31.933200563   32.195747118  -11.384787793
    1.618396215   -2.792526803  -25.301382118   35.750521571   -8.258162339
    1.808795770   -2.792526803  -18.955146092   29.404314410   -5.072078911
    1.999195325   -2.792526803  -14.583397581   15.550544254   -2.125413678
    2.189594880   -2.792526803  -13.287166789   -2.309128969    0.618335021
    2.379994435   -2.792526803  -15.504578919  -20.830654283    3.408917997
    2.570393989   -2.792526803  -21.075265844  -37.056606973    6.497144540
    2.760793544   -2.792526803  -29.292014199  -48.169989766    9.955260578
    2.951193099   -2.792526803  -38.928806305  -51.646818800   13.599332668

   -3.141592654   -2.443460953  -42.217947883  -40.528368059   17.071454985
   -2.951193099   -2.443460953  -48.901708149  -28.789370561   19.307626565
   -2.760793544   -2.443460953  -52.909447137  -13.057935733   20.592893894
   -2.570393989   -2.443460953  -53.907460358    2.084377759   21.020319540
   -2.379994435   -2.443460953  -52.412948543   12.615389148   20.916287919
   -2.189594880   -2.443460953  -49.513876617   16.788701251   20.678484551
   -1.999195325   -2.443460953  -46.358955845   15.692990496   20.571587075
   -1.808795770   -2.443460953  -43.678258046   12.399338041   20.573086416
   -1.618396215   -2.443460953  -41.562183122   10.237623785   20.366933853
   -1.427996661   -2.443460953  -39.577768951   11.178103728   19.497691130
   -1.237597106   -2.443460953  -37.116595187   15.057522686   17.616933216
   -1.047197551   -2.443460953  -33.778888548   19.955444773   14.678491107
   -0.856797996   -2.443460953  -29.608351286   23.341948846   10.985230097
   -0.666398442   -2.443460953  -25.104350842   23.146013706    7.034613906
   -0.475998887   -2.443460953  -21.065067211   18.399799750    3.292912561
   -0.285599332   -2.443460953  -18.365545037    9.213752989   -0.029342976
   -0.095199777   -2.443460953  -17.764576663   -3.379002874   -3.003311238
