#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.314339476   46.941278179  -14.607086020
   -3.031361332   -3.141592654  102.001311793   37.540236804  -15.665565979
   -2.921130011   -3.141592654  105.592573306   27.082478357  -16.466413587
   -2.810898690   -3.141592654  108.034847305   16.650685007  -17.020963614
   -2.700667369   -3.141592654  109.352267099    6.989750107  -17.325913198
   -2.590436048   -3.141592654  109.687873595   -1.075854991  -17.446517472
   -2.480204727   -3.141592654  109.253656993   -7.052849479  -17.480898722
   -2.369973405   -3.141592654  108.284860498  -10.695308946  -17.537091812
   -2.259742084   -3.141592654  107.030178163  -12.241821793  -17.701078465
   -2.149510763   -3.141592654  105.719692380  -11.986737324  -18.077348877
   -2.039279442   -3.141592654  104.482615300  -10.732546006  -18.776958929
   -1.929048121   -3.141592654  103.402719445   -9.124564971  -19.828425505
   -1.818816799   -3.141592654  102.488807740   -7.928109076  -21.190669126
   -1.708585478   -3.141592654  101.629678017   -7.828627619  -22.826013852
   -1.598354157   -3.141592654  100.688326558   -9.234878807  -24.660503739
   -1.488122836   -3.141592654   99.489777637  -12.306564403  -26.494257244
   -1.377891515   -3.141592654   97.858485829  -16.969860830  -28.240538584
   -1.267660194   -3.141592654   95.641228831  -22.802506459  -29.654765898
   -1.157428872   -3.141592654   92.755401856  -29.181381245  -30.624510587
   -1.047197551   -3.141592654   89.156284063  -35.520849900  -30.985891389
   -0.936966230   -3.141592654   84.919838196  -41.024231678  -30.747167598
   -0.826734909   -3.141592654   80.156708894  -44.926039643  -29.822696845
   -0.716503588   -3.141592654   75.086284340  -46.899209221  -28.220913121
   -0.606272266   -3.141592654   69.919163387  -46.427453390  -25.993082770
   -0.496040945   -3.141592654   64.945643635  -43.448860351  -23.244097799
   -0.385809624   -3.141592654   60.444094571  -37.924701535  -20.049252892
   -0.275578303   -3.141592654   56.698910378  -29.948522415  -16.433409266
   -0.165346982   -3.141592654   53.933050443  -19.967555150  -12.564882406
   -0.055115661   -3.141592654   52.351657151   -8.527270665   -8.543909472
    0.055115661   -3.141592654   52.048806563    3.663128600   -4.494237597
    0.165346982   -3.141592654   53.091817804   15.687013586   -0.515463291
    0.275578303   -3.141592654   55.400203659   26.537226815    3.263066439
    0.385809624   -3.141592654   58.795563953   35.267900699    6.727155218
    0.496040945   -3.141592654   63.001544053   40.807963200    9.791038780
    0.606272266   -3.141592654   67.605246051   42.423831207   12.310171301
    0.716503588   -3.141592654   72.154740890   39.735733404   14.212070705
    0.826734909   -3.141592654   76.166984406   32.774587718   15.416181146
    0.936966230   -3.141592654   79.212955334   22.212150701   15.930180898
    1.047197551   -3.141592654   80.950412882    9.064694568   15.749817334
    1.157428872   -3.141592654   81.167081140   -5.094174623   14.964523121
    1.267660194   -3.141592654   79.851927334  -18.673196626   13.699981252
    1.377891515   -3.141592654   77.134936774  -30.128828132   12.094974982
    1.488122836   -3.141592654   73.340887816  -38.134591074   10.286815231
    1.598354157   -3.141592654   68.909542159  -41.748873169    8.412337549
    1.708585478   -3.141592654   64.331933196  -40.781780248    6.564931724
    1.818816799   -3.141592654   60.124939664  -35.189466264    4.805747438
    1.929048121   -3.141592654   56.747936465  -25.651588612    3.135405805
    2.039279442   -3.141592654   54.583629269  -13.273023186    1.568136154
    2.149510763   -3.141592654   53.895232734    0.886580044    0.008927374
    2.259742084   -3.141592654   54.806946256   15.613790168   -1.544775964
    2.369973405   -3.141592654   57.293213659   29.550650908   -3.142353949
    2.480204727   -3.141592654   61.234715948   41.646242124   -4.825098954
    2.590436048   -3.141592654   66.369633043   51.139101789   -6.583301628
    2.700667369   -3.141592654   72.377832586   57.360306541   -8.388407784
    2.810898690   -3.141592654   78.873904498   59.864659207  -10.122787149
    2.921130011   -3.141592654   85.456759199   58.742050358  -11.805769449
    3.031361332   -3.141592654   91.705941179   54.275649516  -13.297338612

   -3.141592654   -2.938909257   93.962398703   45.032691839  -20.340027388
   -3.031361332   -2.938909257   98.469864116   36.180201165  -21.475787136
   -2.921130011   -2.938909257  101.934324034   26.217968723  -22.252549696
   -2.810898690   -2.938909257  104.314092624   16.255417535  -22.739907949
   -2.700667369   -2.938909257  105.623877021    6.985451913  -22.920940299
   -2.590436048   -2.938909257  105.973564040   -0.805979149  -22.914899927
   -2.480204727   -2.938909257  105.575935285   -6.739236393  -22.774586830
   -2.369973405   -2.938909257  104.633884078  -10.583892644  -22.651137990
   -2.259742084   -2.938909257  103.386184604  -12.436261327  -22.625705723
   -2.149510763   -2.938909257  102.014276626  -12.779609626  -22.847593732
   -2.039279442   -2.938909257  100.657923667  -12.131637858  -23.382953176
   -1.929048121   -2.938909257   99.393474763  -11.177828803  -24.212143707
   -1.818816799   -2.938909257   98.201436666  -10.594004543  -25.354781750
   -1.708585478   -2.938909257   97.018507909  -10.955657226  -26.738376549
   -1.598354157   -2.938909257   95.718687385  -12.593456823  -28.245327658
   -1.488122836   -2.938909257   94.144337936  -15.611616218  -29.706764521
   -1.377891515   -2.938909257   92.172149332  -19.887624312  -30.957850786
   -1.267660194   -2.938909257   89.667380989  -24.939375331  -31.809826087
   -1.157428872   -2.938909257   86.586613553  -30.309072144  -32.090920010
   -1.047197551   -2.938909257   82.934611929  -35.473063621  -31.760548436
   -0.936966230   -2.938909257   78.774310441  -39.627145747  -30.733522616
