#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.281745224   46.975516111  -14.607852686
   -3.031361332   -3.141592654  101.971378276   37.554680449  -15.667052331
   -2.921130011   -3.141592654  105.563315759   27.079381980  -16.468719489
   -2.810898690   -3.141592654  108.004405511   16.633824128  -17.024063796
   -2.700667369   -3.141592654  109.319370880    6.962662338  -17.330213698
   -2.590436048   -3.141592654  109.651593113   -1.109544752  -17.452344544
   -2.480204727   -3.141592654  109.213405331   -7.089527169  -17.488777049
   -2.369973405   -3.141592654  108.240509410  -10.731225528  -17.547150605
   -2.259742084   -3.141592654  106.982005998  -12.273132015  -17.713594544
   -2.149510763   -3.141592654  105.668559198  -12.010569348  -18.092082852
   -2.039279442   -3.141592654  104.429468679  -10.744938689  -18.793719688
   -1.929048121   -3.141592654  103.348897421   -9.124352140  -19.846642445
   -1.818816799   -3.141592654  102.435695296   -7.915638986  -21.209519286
   -1.708585478   -3.141592654  101.578534965   -7.805801181  -22.844488469
   -1.598354157   -3.141592654  100.640129745   -9.204853665  -24.677508104
   -1.488122836   -3.141592654   99.445111964  -12.273181662  -26.508727898
   -1.377891515   -3.141592654   97.817507957  -16.936926033  -28.251559241
   -1.267660194   -3.141592654   95.603659319  -22.773394562  -29.661733874
   -1.157428872   -3.141592654   92.720749708  -29.158296462  -30.626958901
   -1.047197551   -3.141592654   89.123831056  -35.504021073  -30.984033875
   -0.936966230   -3.141592654   84.888798760  -41.013754059  -30.741382802
   -0.826734909   -3.141592654   80.126615317  -44.920516935  -29.813874701
   -0.716503588   -3.141592654   75.056612221  -46.896869413  -28.209869936
   -0.606272266   -3.141592654   69.889622948  -46.427295951  -25.981036688
   -0.496040945   -3.141592654   64.915845000  -43.451720829  -23.232276837
   -0.385809624   -3.141592654   60.413817763  -37.931250848  -20.038995804
   -0.275578303   -3.141592654   56.667637788  -29.960747451  -16.425781250
   -0.165346982   -3.141592654   53.900005377  -19.987937144  -12.560710872
   -0.055115661   -3.141592654   52.315798798   -8.558725376   -8.543742963
    0.055115661   -3.141592654   52.008925723    3.618842119   -4.498049624
    0.165346982   -3.141592654   53.046152490   15.628175530   -0.522956939
    0.275578303   -3.141592654   55.347353081   26.465943855    3.252675680
    0.385809624   -3.141592654   58.734266233   35.186415388    6.715077510
    0.496040945   -3.141592654   62.930858595   40.719782329    9.778723677
    0.606272266   -3.141592654   67.524662481   42.333141813   12.299148452
    0.716503588   -3.141592654   72.064233203   39.646604953   14.203728609
    0.826734909   -3.141592654   76.066909148   32.690612906   15.411726950
    0.936966230   -3.141592654   79.104018502   22.135615241   15.930338599
    1.047197551   -3.141592654   80.833500410    8.996586681   15.754815223
    1.157428872   -3.141592654   81.043126200   -5.153912359   14.974088132
    1.267660194   -3.141592654   79.721825298  -18.725071174   13.713407639
    1.377891515   -3.141592654   76.999591368  -30.173344192   12.111213114
    1.488122836   -3.141592654   73.201078523  -38.170515233   10.304759562
    1.598354157   -3.141592654   68.766347753  -41.773860698    8.430828402
    1.708585478   -3.141592654   64.186750850  -40.792159173    6.582951220
    1.818816799   -3.141592654   59.979620561  -35.180825652    4.822503994
    1.929048121   -3.141592654   56.604809359  -25.619880744    3.150367656
    2.039279442   -3.141592654   54.445391555  -13.215807027    1.581021031
    2.149510763   -3.141592654   53.764713533    0.969121624    0.019661517
    2.259742084   -3.141592654   54.686785259   15.718383039   -1.536113679
    2.369973405   -3.141592654   57.185485246   29.670449620   -3.135516241
    2.480204727   -3.141592654   61.140666516   41.773496558   -4.819931910
    2.590436048   -3.141592654   66.289654361   51.264704682   -6.579512526
    2.700667369   -3.141592654   72.311217786   57.476266293   -8.385753475
    2.810898690   -3.141592654   78.819093975   59.963804326  -10.121213168
    2.921130011   -3.141592654   85.411839998   58.820245201  -11.805014144
    3.031361332   -3.141592654   91.668390090   54.331548522  -13.297403469

   -3.141592654   -2.938909257   93.930165122   45.064612878  -20.335738141
   -3.031361332   -2.938909257   98.440045379   36.192462397  -21.473182505
   -2.921130011   -2.938909257  101.904890416   26.212528653  -22.251711864
   -2.810898690   -2.938909257  104.283222368   16.235864775  -22.740616647
   -2.700667369   -2.938909257  105.590225512    6.955100725  -22.923442320
   -2.590436048   -2.938909257  105.936093576   -0.843768356  -22.919567805
   -2.480204727   -2.938909257  105.534071886   -6.780469987  -22.781685466
   -2.369973405   -2.938909257  104.587335281  -10.625038560  -22.661049636
   -2.259742084   -2.938909257  103.335326060  -12.472602491  -22.638498628
   -2.149510763   -2.938909257  101.959888706  -12.808221890  -22.863015613
   -2.039279442   -2.938909257  100.600986598  -12.148117090  -23.400873834
   -1.929048121   -2.938909257   99.335481014  -11.180364721  -24.231813635
   -1.818816799   -2.938909257   98.143943857  -10.582510220  -25.375290385
   -1.708585478   -2.938909257   96.962988128  -10.931759794  -26.758619434
   -1.598354157   -2.938909257   95.666348783  -12.560247343  -28.264111567
   -1.488122836   -2.938909257   94.095991921  -15.573088563  -29.722929426
   -1.377891515   -2.938909257   92.128150977  -19.847935006  -30.970390469
   -1.267660194   -2.938909257   89.627586974  -24.902488296  -31.818066723
   -1.157428872   -2.938909257   86.550566348  -30.277644352  -32.094475732
   -1.047197551   -2.938909257   82.901731079  -35.448415899  -31.759246860
   -0.936966230   -2.938909257   78.743668871  -39.609688998  -30.727944592
