   2.3969670624   -0.6736589596    1.8572964263
   3.3769670624   -0.6736589596    1.5947062177
   2.8869670624    0.1750459361    1.5947062177
   1.9069670624   -1.5223638553    1.5947062177
   2.8869670624   -1.5223638553    1.5947062177
   1.8724385904   -2.2879916026    0.8772964263
   2.9214955343   -2.2879916026    0.8772964263
   3.7702004301   -1.6713714021    0.8772964263
   2.3969670624   -2.6336589596   -0.1027035737
   3.3769670624   -2.3710687511   -0.1027035737
   1.8724385904   -2.2879916026   -1.0827035737
   2.9214955343   -2.2879916026   -1.0827035737
   3.3769670624   -0.6736589596   -1.8001133652
   2.8869670624    0.1750459361   -1.8001133652
   1.9069670624   -1.5223638553   -1.8001133652
   2.8869670624   -1.5223638553   -1.8001133652
   2.3969670624   -0.6736589596   -2.0627035737
   1.6157679958    0.3993051388    2.0228370412
   2.6657679958    0.3993051388    1.7414903892
   1.0907679958    1.3086318127    1.7414903892
   2.6657679958    0.3993051388   -1.8958163067
   1.0907679958    1.3086318127   -1.8958163067
   1.0907679958   -0.5100215352   -1.8958163067
   1.6157679958    0.3993051388   -2.1771629588
   2.0533066033    1.5057098021    1.8526658081
   3.0333066033    1.5057098021    1.5900755995
   2.5433066033    2.3544146978    1.5900755995
   1.5633066033    2.3544146978    1.5900755995
   3.7507163947    1.5057098021    0.8726658081
   3.4265399709    2.5034222446    0.8726658081
   2.5778350752    3.1200424451    0.8726658081
   1.5287781313    3.1200424451    0.8726658081
   4.0133066033    1.5057098021   -0.1073341919
   3.7507163947    2.4857098021   -0.1073341919
   3.0333066033    3.2031195935   -0.1073341919
   2.0533066033    3.4657098021   -0.1073341919
   1.0733066033    3.2031195935   -0.1073341919
   3.7507163947    1.5057098021   -1.0873341919
   3.4265399709    2.5034222446   -1.0873341919
   2.5778350752    3.1200424451   -1.0873341919
   1.5287781313    3.1200424451   -1.0873341919
   3.0333066033    1.5057098021   -1.8047439833
   2.5433066033    2.3544146978   -1.8047439833
   1.5633066033    2.3544146978   -1.8047439833
   1.0733066033    1.5057098021   -1.8047439833
   2.0533066033    1.5057098021   -2.0673341919
   0.1697162792    0.0760259297    2.0915787739
   0.6947162792    0.9853526037    1.8102321219
  -0.8802837208    0.0760259297   -1.8270745740
   0.6947162792   -0.8333007443   -1.8270745740
   0.1697162792    0.0760259297   -2.1084212261
  -0.3058602381   -1.2289445832    2.1253248883
   0.7441397619   -1.2289445832    1.8439782362
  -0.8308602381   -0.3196179092    1.8439782362
   0.2191397619   -2.1382712572    1.8439782362
  -0.5646815952   -3.0290866624   -1.0246751117
   0.7441397619   -1.2289445832   -1.7933284597
  -0.8308602381   -2.1382712572   -1.7933284597
   0.2191397619   -2.1382712572   -1.7933284597
  -0.3058602381   -1.2289445832   -2.0746751117
  -1.5892627508   -1.5289179197    2.1864525374
  -1.0642627508   -0.6195912457    1.9051058854
  -2.1142627508   -2.4382445937    1.9051058854
  -1.0642627508   -2.4382445937    1.9051058854
  -2.7802274170   -2.9033644133    1.1364525374
  -1.8480841079   -3.3290599988    1.1364525374
  -0.8337668466   -3.1832231934    1.1364525374
  -3.1611353219   -2.9214755020    0.0864525374
  -2.3339330136   -3.4924520293    0.0864525374
  -1.3361357223   -3.6136065553    0.0864525374
  -2.7802274170   -2.9033644133   -0.9635474626
  -1.8480841079   -3.3290599988   -0.9635474626
  -0.8337668466   -3.1832231934   -0.9635474626
  -2.6392627508   -1.5289179197   -1.7322008105
  -2.1142627508   -2.4382445937   -1.7322008105
  -1.0642627508   -2.4382445937   -1.7322008105
  -1.5892627508   -1.5289179197   -2.0135474626
  -2.4551138381   -0.5314377261    2.2165438890
  -1.4051138381   -0.5314377261    1.9351972370
  -3.5051138381   -0.5314377261    1.9351972370
  -2.9801138381   -1.4407644000    1.9351972370
  -3.5051138381   -0.5314377261   -1.7021094589
  -2.9801138381   -1.4407644000   -1.7021094589
  -2.4551138381   -0.5314377261   -1.9834561110
  -2.0936862730    0.8065204611    2.1876834494
  -1.5686862730    1.7158471351    1.9063367973
  -2.6186862730    1.7158471351    1.9063367973
  -3.1436862730    0.8065204611    1.9063367973
  -2.6186862730    1.7158471351   -1.7309698986
  -3.1436862730    0.8065204611   -1.7309698986
  -2.0936862730    0.8065204611   -2.0123165506
  -0.7507579104    1.1152091466    2.1237671139
   0.2992420896    1.1152091466    1.8424204618
  -0.2257579104    2.0245358206    1.8424204618
  -1.2757579104    2.0245358206    1.8424204618
  -0.2257579104    2.0245358206   -1.7948862341
  -1.2757579104    2.0245358206   -1.7948862341
  -1.2757579104    0.2058824727   -1.7948862341
  -0.7507579104    1.1152091466   -2.0762328861
   4.2856857261   -0.3831888552    1.2127931791
   3.6033543640    0.5559596953    1.2127931791
   4.8959814496   -0.3831888552    0.3727931791
   4.5221731220    0.6438410840    0.3727931791
   4.5221731220   -1.4102187945    0.3727931791
   4.8959814496   -0.3831888552   -0.6655039220
   4.5221731220    0.6438410840   -0.6655039220
   4.5221731220   -1.4102187945   -0.6655039220
   4.2856857261   -0.3831888552   -1.5055039220
   3.6033543640    0.5559596953   -1.5055039220
   3.6033543640   -1.3223374058   -1.5055039220
   3.2982065022   -0.3831888552   -1.8263553715
   1.3673447023   -2.0552771943    1.3609760316
   0.6850133402   -2.9944257448    1.3609760316
  -0.4190219952   -3.4389908882    0.5209760316
   0.6573161864   -3.6287783500    0.5209760316
   1.6038320982   -3.0823071335    0.5209760316
  -0.4190219952   -3.4389908882   -0.5173210695
   0.6573161864   -3.6287783500   -0.5173210695
   1.6038320982   -3.0823071335   -0.5173210695
   1.3673447023   -2.0552771943   -1.3573210695
   0.6850133402   -2.9944257448   -1.3573210695
  -4.2928176391   -0.2290328544    1.5255008330
  -4.2928176391   -1.3898843038    1.5255008330
  -4.2928176391    0.5742551149    0.6855008330
  -4.9953474932   -0.2629873626    0.6855008330
  -4.9953474932   -1.3559297956    0.6855008330
  -4.2928176391   -2.1931722731    0.6855008330
  -4.2928176391    0.5742551149   -0.3527962681
  -4.9953474932   -0.2629873626   -0.3527962681
  -4.9953474932   -1.3559297956   -0.3527962681
  -4.2928176391   -2.1931722731   -0.3527962681
  -4.2928176391   -0.2290328544   -1.1927962681
  -4.2928176391   -1.3898843038   -1.1927962681
  -2.5393251839    2.5130357048    1.4738325812
  -3.6433605194    2.1543128790    1.4738325812
  -2.5670223378    3.1473883100    0.6338325812
  -3.6433605194    2.9576008482    0.6338325812
  -4.3458903734    2.1203583708    0.6338325812
  -4.3458903734    1.0274159378    0.6338325812
  -2.5670223378    3.1473883100   -0.4044645199
  -3.6433605194    2.9576008482   -0.4044645199
  -4.3458903734    2.1203583708   -0.4044645199
  -4.3458903734    1.0274159378   -0.4044645199
  -2.5393251839    2.5130357048   -1.2444645199
  -3.6433605194    2.1543128790   -1.2444645199
   0.5838107616    2.1312876653    1.3576962903
  -0.0985206005    3.0704362158    1.3576962903
  -1.2025559360    2.7117133900    1.3576962903
   0.8202981575    3.1583176045    0.5176962903
  -0.1262177543    3.7047888210    0.5176962903
  -1.2025559360    3.5150013592    0.5176962903
   0.8202981575    3.1583176045   -0.5206008108
  -0.1262177543    3.7047888210   -0.5206008108
  -1.2025559360    3.5150013592   -0.5206008108
   0.5838107616    2.1312876653   -1.3606008108
  -0.0985206005    3.0704362158   -1.3606008108
  -1.2025559360    2.7117133900   -1.3606008108
   2.3969670624   -0.6736589596    2.1372964263
   3.3688666380   -0.6736589596    1.9154666904
   1.9110172746   -1.5153486821    1.9154666904
   2.8829168502   -1.5153486821    1.9154666904
   1.8557848212   -2.3392466340    1.2939135824
   2.9381493036   -2.3392466340    1.2939135824
   3.8138005639   -1.7030487536    1.2939135824
   2.6601997082   -2.8415748413    0.3957433183
   3.6375287400   -2.4709228300    0.3957433183
   2.6601997082   -2.8415748413   -0.6011504658
   3.6375287400   -2.4709228300   -0.6011504658
   1.8557848212   -2.3392466340   -1.4993207299
   2.9381493036   -2.3392466340   -1.4993207299
   3.8138005639   -1.7030487536   -1.4993207299
   3.3688666380   -0.6736589596   -2.1208738378
   2.8829168502    0.1680307628   -2.1208738378
   1.9110172746   -1.5153486821   -2.1208738378
   2.8829168502   -1.5153486821   -2.1208738378
   2.3969670624   -0.6736589596   -2.3427035737
   1.6157679958    0.3993051388    2.3228370412
   2.6570889696    0.3993051388    2.0851623242
   1.0951075088    1.3011155556    2.0851623242
   2.6570889696    0.3993051388   -2.2394882417
   1.0951075088    1.3011155556   -2.2394882417
   1.0951075088   -0.5025052781   -2.2394882417
   1.6157679958    0.3993051388   -2.4771629588
   2.0533066033    1.5057098021    2.1326658081
   3.0252061789    1.5057098021    1.9108360722
   2.5392563911    2.3473995245    1.9108360722
   1.5673568155    2.3473995245    1.9108360722
   3.8046091240    1.5057098021    1.2892829642
   3.4701401048    2.5350995961    1.2892829642
   2.5944888445    3.1712974765    1.2892829642
   1.5121243621    3.1712974765    1.2892829642
   4.2371451266    1.5057098021    0.3911127001
   3.9869995828    2.5205901679    0.3911127001
   3.2938682809    3.3029736725    0.3911127001
   2.3165392491    3.6736256838    0.3911127001
   1.2789067904    3.5476342928    0.3911127001
   4.2371451266    1.5057098021   -0.6057810840
   3.9869995828    2.5205901679   -0.6057810840
   3.2938682809    3.3029736725   -0.6057810840
   2.3165392491    3.6736256838   -0.6057810840
   1.2789067904    3.5476342928   -0.6057810840
   3.8046091240    1.5057098021   -1.5039513481
   3.4701401048    2.5350995961   -1.5039513481
   2.5944888445    3.1712974765   -1.5039513481
   1.5121243621    3.1712974765   -1.5039513481
   3.0252061789    1.5057098021   -2.1255044560
   2.5392563911    2.3473995245   -2.1255044560
   1.5673568155    2.3473995245   -2.1255044560
   2.0533066033    1.5057098021   -2.3473341919
   0.1697162792    0.0760259297    2.3915787739
   0.6903767661    0.9778363466    2.1539040569
  -0.8716046947    0.0760259297   -2.1707465091
   0.6903767661   -0.8257844872   -2.1707465091
   0.1697162792    0.0760259297   -2.4084212261
  -0.3058602381   -1.2289445832    2.4253248883
   0.7354607358   -1.2289445832    2.1876501712
  -0.8265207250   -0.3271341663    2.1876501712
   0.2148002489   -2.1307550001    2.1876501712
  -0.5728991684   -3.0862411399   -1.4710506362
   0.7354607358   -1.2289445832   -2.1370003947
  -0.8265207250   -2.1307550001   -2.1370003947
   0.2148002489   -2.1307550001   -2.1370003947
  -0.3058602381   -1.2289445832   -2.3746751117
  -1.5892627508   -1.5289179197    2.4864525374
  -1.0686022638   -0.6271075028    2.2487778204
  -2.1099232377   -2.4307283366    2.2487778204
  -1.0686022638   -2.4307283366    2.2487778204
  -2.8180405230   -2.9470030639    1.5828280619
