#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  475
#! SET periodic_phi true
   -3.141592654   60.720111347   42.058344798
   -3.128364895   61.299719506   44.869740772
   -3.115137137   61.921528061   47.709738505
   -3.101909378   62.569416870   49.451471737
   -3.088681619   63.230760800   50.029545380
   -3.075453861   63.895246193   49.772545986
   -3.062226102   64.541045031   48.304943799
   -3.048998344   65.166742028   45.718334537
   -3.035770585   65.762783319   42.755970933
   -3.022542827   66.307195068   39.062205751
   -3.009315068   66.802282990   35.218280653
   -2.996087310   67.247371210   32.133408256
   -2.982859551   67.651465632   29.063746349
   -2.969631793   68.021177943   26.993328427
   -2.956404034   68.373645643   25.789121587
   -2.943176275   68.710178981   26.039042128
   -2.929948517   69.060700445   26.294373958
   -2.916720758   69.417030061   27.161217838
   -2.903493000   69.784525984   27.517284776
   -2.890265241   70.151533427   27.292335991
   -2.877037483   70.504356112   26.272334393
   -2.863809724   70.839025836   24.505298676
   -2.850581966   71.150982368   21.799525596
   -2.837354207   71.419284277   18.493288607
   -2.824126449   71.648119107   15.710796853
   -2.810898690   71.838930518   12.943962642
   -2.797670932   71.999197700   10.895460362
   -2.784443173   72.129699997    9.466127003
   -2.771215414   72.246352570    9.075429569
   -2.757987656   72.375616743    9.823480702
   -2.744759897   72.519881189   11.756044375
   -2.731532139   72.696444899   14.368815060
   -2.718304380   72.899111575   16.701011093
   -2.705076622   73.136181397   18.306756643
   -2.691848863   73.381568066   18.108731487
   -2.678621105   73.610640728   16.218990678
   -2.665393346   73.803943582   12.636600134
   -2.652165588   73.940044461    8.356901601
   -2.638937829   74.020080683    3.235585526
   -2.625710070   74.035165470   -0.699521284
   -2.612482312   74.013761361   -3.080083799
   -2.599254553   73.968831470   -3.693410045
   -2.586026795   73.926047882   -2.476624618
   -2.572799036   73.903305112    0.040871130
   -2.559571278   73.930385940    3.139078885
   -2.546343519   73.989419914    5.424206502
   -2.533115761   74.065195474    7.129176513
   -2.519888002   74.167961138    6.954891271
   -2.506660244   74.249724828    5.807516279
   -2.493432485   74.313540503    3.818775504
   -2.480204727   74.354926206    1.747643037
   -2.466976968   74.371358752    0.491228993
   -2.453749209   74.371227048   -0.508183320
   -2.440521451   74.355845754   -1.193398092
   -2.427293692   74.336167792   -1.707490118
   -2.414065934   74.310279829   -2.285517332
   -2.400838175   74.269053452   -3.504081452
   -2.387610417   74.210875582   -4.752432093
   -2.374382658   74.145198207   -5.892119525
   -2.361154900   74.058151018   -6.761442815
   -2.347927141   73.969376720   -7.056087284
   -2.334699383   73.876167763   -6.589592960
   -2.321471624   73.792137006   -6.616291038
   -2.308243865   73.710790320   -6.590653353
   -2.295016107   73.617392100   -6.831784869
   -2.281788348   73.516908907   -8.052328543
   -2.268560590   73.392593337   -9.896053684
   -2.255332831   73.248788118  -12.390232272
   -2.242105073   73.066517084  -14.336235263
   -2.228877314   72.863975413  -15.879020473
   -2.215649556   72.655270323  -16.306498060
   -2.202421797   72.446636317  -15.045379508
   -2.189194039   72.263033756  -12.741907652
   -2.175966280   72.108355144   -9.937304501
   -2.162738522   71.996708879   -6.749069968
   -2.149510763   71.921758163   -4.137042224
   -2.136283004   71.878331905   -3.055167417
   -2.123055246   71.838965148   -2.845507681
   -2.109827487   71.795270799   -3.891654166
   -2.096599729   71.737296996   -4.908973166
   -2.083371970   71.664134275   -6.091932158
   -2.070144212   71.576919418   -7.150206532
   -2.056916453   71.479024607   -7.357537384
   -2.043688695   71.385366329   -7.119066958
   -2.030460936   71.294800116   -6.676592944
   -2.017233178   71.212705199   -5.615799543
   -2.004005419   71.143758726   -4.189727166
   -1.990777660   71.093636907   -3.121276686
   -1.977549902   71.061754202   -1.930819926
   -1.964322143   71.044090542   -0.770344908
   -1.951094385   71.046113375    0.675240714
   -1.937866626   71.062731479    1.451662137
   -1.924638868   71.087677539    2.161018451
   -1.911411109   71.116156290    2.548726678
   -1.898183351   71.154181591    2.924047314
   -1.884955592   71.188988348    2.710257900
   -1.871727834   71.221995711    2.424575003
   -1.858500075   71.250719687    2.011679176
   -1.845272317   71.278855605    2.145062686
   -1.832044558   71.308922193    2.804587852
   -1.818816799   71.354228336    4.229501777
   -1.805589041   71.427451765    6.556595873
   -1.792361282   71.530638964    9.203038976
   -1.779133524   71.671645338   12.244334302
   -1.765905765   71.856043681   14.838636056
   -1.752678007   72.062946556   16.272333417
   -1.739450248   72.284985583   16.800063666
   -1.726222490   72.503992043   15.985258114
   -1.712994731   72.704030627   13.872496574
   -1.699766973   72.870828893   11.403039560
   -1.686539214   72.999474057    8.309096913
   -1.673311455   73.092345921    6.006540520
   -1.660083697   73.165757351    4.758903660
   -1.646855938   73.232602777    4.543827491
   -1.633628180   73.297781567    5.869995261
   -1.620400421   73.384707676    7.809911325
   -1.607172663   73.508120993   10.257786262
   -1.593944904   73.655523557   12.674897099
   -1.580717146   73.836365698   14.623809943
   -1.567489387   74.037127204   15.405781915
   -1.554261629   74.241429043   15.578855766
   -1.541033870   74.453549252   15.211165549
   -1.527806112   74.653045967   14.421336965
   -1.514578353   74.836236631   13.414159087
   -1.501350594   75.004029534   12.527417727
   -1.488122836   75.163139787   11.845232456
   -1.474895077   75.313458602   10.914343070
   -1.461667319   75.449560998    9.796808369
   -1.448439560   75.576472808    8.188888668
   -1.435211802   75.670374908    6.127447183
   -1.421984043   75.738799781    3.795035977
   -1.408756285   75.768912206    0.931097228
   -1.395528526   75.762412796   -2.047862599
   -1.382300768   75.714881200   -4.797311195
