#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  269
#! SET periodic_phi true
   -3.141592654  -67.496100838  -47.441854607
   -3.118235087  -68.670754586  -53.111756423
   -3.094877521  -69.952056362  -56.148269673
   -3.071519955  -71.263019381  -55.671149721
   -3.048162389  -72.521103407  -51.798330979
   -3.024804823  -73.654469370  -45.195358917
   -3.001447256  -74.618028963  -37.489821840
   -2.978089690  -75.412708748  -31.311054242
   -2.954732124  -76.101293995  -28.665168829
   -2.931374558  -76.769805555  -29.286579926
   -2.908016992  -77.469277728  -30.716231534
   -2.884659425  -78.184283079  -30.280989551
   -2.861301859  -78.853626273  -26.941374432
   -2.837944293  -79.417547159  -21.505980749
   -2.814586727  -79.845846519  -15.520230690
   -2.791229161  -80.149576398  -11.218050603
   -2.767871594  -80.387986963  -10.225619567
   -2.744514028  -80.649805328  -13.093700601
   -2.721156462  -81.006076695  -17.774702234
   -2.697798896  -81.453596379  -20.275081184
   -2.674441330  -81.897916954  -17.058554490
   -2.651083763  -82.203338443   -8.736605611
   -2.627726197  -82.295624717   -0.072828046
   -2.604368631  -82.232379789    3.917801938
   -2.581011065  -82.153336678    1.549169235
   -2.557653499  -82.178489057   -4.039471582
   -2.534295932  -82.320185148   -7.821661695
   -2.510938366  -82.497624932   -7.265581406
   -2.487580800  -82.623107320   -3.658521075
   -2.464223234  -82.664100862   -0.417117786
   -2.440865668  -82.648089264    1.219156372
   -2.417508101  -82.601588288    2.363702035
   -2.394150535  -82.519051122    4.354952977
   -2.370792969  -82.386040381    6.533809675
   -2.347435403  -82.215219202    7.443292912
   -2.324077837  -82.041572786    6.946657880
   -2.300720270  -81.879262965    6.810123456
   -2.277362704  -81.696166393    8.989303063
   -2.254005138  -81.434686791   13.059274708
   -2.230647572  -81.080655567   16.484170470
   -2.207290006  -80.684032550   16.222505986
   -2.183932439  -80.343259903   12.140961812
   -2.160574873  -80.118652677    6.816274090
   -2.137217307  -79.997216744    3.740326334
   -2.113859741  -79.905243752    4.217904802
   -2.090502175  -79.776362990    6.591030844
   -2.067144608  -79.594531537    8.187167518
   -2.043787042  -79.397751435    7.906504756
   -2.020429476  -79.228178000    6.025803583
   -1.997071910  -79.112748741    3.486515647
   -1.973714344  -79.056437621    0.930627958
   -1.950356778  -79.056120021   -1.269469045
   -1.926999211  -79.102604308   -2.922552287
   -1.903641645  -79.175761366   -3.481385208
   -1.880284079  -79.248117976   -3.091756276
   -1.856926513  -79.305326537   -2.274427757
   -1.833568947  -79.356910118   -2.863281275
   -1.810211380  -79.451116827   -6.051673860
   -1.786853814  -79.647827311  -11.342271033
   -1.763496248  -79.970296844  -16.404161582
   -1.740138682  -80.379068824  -18.291189426
   -1.716781116  -80.781609615  -15.939042308
   -1.693423549  -81.094614068  -11.003984134
   -1.670065983  -81.291810109   -6.693864257
   -1.646708417  -81.424248965   -5.758004723
   -1.623350851  -81.582837949   -8.672885665
   -1.599993285  -81.836382840  -13.540162087
   -1.576635718  -82.196344171  -17.234070630
   -1.553278152  -82.608678592  -18.070229908
   -1.529920586  -83.011671682  -16.633485760
   -1.506563020  -83.373753877  -14.780996072
   -1.483205454  -83.697456742  -13.276964259
   -1.459847887  -83.980478593  -11.220532481
   -1.436490321  -84.195609438   -7.253017549
   -1.413132755  -84.298117240   -1.658220011
   -1.389775189  -84.262646045    4.131802007
   -1.366417623  -84.098699587    9.381858306
   -1.343060056  -83.828003861   13.118123816
   -1.319702490  -83.496952151   14.358537082
   -1.296344924  -83.178602292   11.918335948
   -1.272987358  -82.952512816    6.778827879
   -1.249629792  -82.840928144    2.977287322
   -1.226272225  -82.758123940    4.859444587
   -1.202914659  -82.551848544   13.292628722
   -1.179557093  -82.109573001   24.065559793
   -1.156199527  -81.448880506   30.753949220
   -1.132841961  -80.719278456   30.120389709
   -1.109484394  -80.074959661   24.255691984
   -1.086126828  -79.567523023   19.490427678
   -1.062769262  -79.099885345   21.542334354
   -1.039411696  -78.493754909   30.723501783
   -1.016054130  -77.638544286   41.905643034
   -0.992696563  -76.563777217   48.573571657
   -0.969338997  -75.415780920   48.252224169
   -0.945981431  -74.335946309   43.381405589
   -0.922623865  -73.381026386   38.161009985
   -0.899266299  -72.526917984   34.945600808
   -0.875908732  -71.723350130   33.620842566
   -0.852551166  -70.931044863   34.045482741
   -0.829193600  -70.104480192   36.917127907
   -0.805836034  -69.180360891   42.061686529
   -0.782478468  -68.130062763   47.110145845
   -0.759120901  -67.003452891   47.834899161
   -0.735763335  -65.931617500   42.683917528
   -0.712405769  -65.026193508   34.560531659
   -0.689048203  -64.284108157   29.594468650
   -0.665690637  -63.579349124   31.424244765
   -0.642333070  -62.767265829   38.057294478
   -0.618975504  -61.798685180   43.968273952
   -0.595617938  -60.741929485   45.140030769
   -0.572260372  -59.711178520   42.426814096
   -0.548902806  -58.757139855   39.100116145
   -0.525545239  -57.858734950   37.707500824
   -0.502187673  -56.966554894   38.619545974
   -0.478830107  -56.038901158   40.451639085
   -0.455472541  -55.069892751   42.219522880
   -0.432114975  -54.070036870   42.871563310
   -0.408757408  -53.075308124   41.436110342
   -0.385399842  -52.148354456   36.832268746
   -0.362042276  -51.367973458   29.315201395
   -0.338684710  -50.779449289   21.094011423
   -0.315327144  -50.352503005   16.101071556
   -0.291969577  -49.974192494   16.991589450
   -0.268612011  -49.506833463   23.396595065
   -0.245254445  -48.863033737   31.326634977
   -0.221896879  -48.064251995   35.825069251
   -0.198539313  -47.233143614   33.880316211
